id1,foodproduct1,id2,foodproduct2,similarity
400,"""Naget Ayam (Bentuk Angka) \""Ngetop""",1837,"""Jemblem \""Cak Fen\""""",0.6390016078948975
6207,""" Thin Crispy Brownies Merk \""Abe Food\"" Varian Choco Chips""",7652,"""Lime Tea""",0.6390010714530945
7652,"""Lime Tea""",6207,""" Thin Crispy Brownies Merk \""Abe Food\"" Varian Choco Chips""",0.6390010714530945
6074,"""TEMULAWAK""",1014,"""Es Puter """,0.6389995813369751
6119,"""Jus Buah Naga """,8180,"""Roti Daging Sapi Mayo (Valore)""",0.6389986872673035
8180,"""Roti Daging Sapi Mayo (Valore)""",6119,"""Jus Buah Naga """,0.6389986872673035
754,"""JOYICE ES STIK RASA SEMANGKA (WATERMELON)""",1833,"""Nagasari""",0.6389942169189453
1833,"""Nagasari""",754,"""JOYICE ES STIK RASA SEMANGKA (WATERMELON)""",0.6389942169189453
3972,"""Gyudon""",4240,"""Puff Pastry""",0.6389922499656677
4240,"""Puff Pastry""",3972,"""Gyudon""",0.6389922499656677
7310,"""Es Buah Mangga""",7255,"""Minuman sari buah sayur Bimasakti Rengganis""",0.6389918327331543
7255,"""Minuman sari buah sayur Bimasakti Rengganis""",7310,"""Es Buah Mangga""",0.6389918327331543
4964,"""Jus Pir""",4663,"""Yoichi Koro Garlic """,0.6389909386634827
4663,"""Yoichi Koro Garlic """,4964,"""Jus Pir""",0.6389909386634827
3577,""" Kue Ikan Aneka Sushi Rollade Isi Daging Tuna ''FristGradeGo''""",1832,"""Otak-Otak Bandeng""",0.6389901638031006
1832,"""Otak-Otak Bandeng""",3577,""" Kue Ikan Aneka Sushi Rollade Isi Daging Tuna ''FristGradeGo''""",0.6389901638031006
7026,"""Bombay tumis giling""",8273,"""Danish Mango Coconut (Valore)""",0.6389894485473633
8273,"""Danish Mango Coconut (Valore)""",7026,"""Bombay tumis giling""",0.6389894485473633
7500,"""BUMBU MASAK DAGING SAMOSA \""MAMA QTA\""""",1684,"""Kripik Gayam \""Bu May\""""",0.6389865875244141
1684,"""Kripik Gayam \""Bu May\""""",7500,"""BUMBU MASAK DAGING SAMOSA \""MAMA QTA\""""",0.6389865875244141
3871,"""KERUPUK TAHU TUNA""",8168,"""Rori Daging Sapi & Keju (Valore)""",0.6389859914779663
3390,""" Kue Ikan Kukus Sayur (Veggie Fish Cake) \""Spylee\""""",5770,"""Sinom Daun Beluntas 250 ml""",0.6389831304550171
5770,"""Sinom Daun Beluntas 250 ml""",3390,""" Kue Ikan Kukus Sayur (Veggie Fish Cake) \""Spylee\""""",0.6389831304550171
4433,"""Mie Goreng""",1839,"""Onde-onde Mlethek \""Cak Gembul\""""",0.638982355594635
1839,"""Onde-onde Mlethek \""Cak Gembul\""""",4433,"""Mie Goreng""",0.638982355594635
1032,"""Gelato di Lenno Marble Cheesecake """,836,"""KORUDO ES KRIM RASA PEANUT BUTTER (NUTTER)""",0.6389811038970947
836,"""KORUDO ES KRIM RASA PEANUT BUTTER (NUTTER)""",1032,"""Gelato di Lenno Marble Cheesecake """,0.6389811038970947
7806,""" Tortilla Gandum TAMMA TORTILLA""",8192,"""Roti Krim Kacang (Valore)""",0.6389793753623962
8192,"""Roti Krim Kacang (Valore)""",7806,""" Tortilla Gandum TAMMA TORTILLA""",0.6389793753623962
4790,""" Kivre Kickers Rasa Sosis Panggang (Hexa Snax Original Sausage Bbq) """,2978,"""Nasi Bakmoy""",0.6389791965484619
2978,"""Nasi Bakmoy""",4790,""" Kivre Kickers Rasa Sosis Panggang (Hexa Snax Original Sausage Bbq) """,0.6389791965484619
6711,"""Cuko Manis""",7001,"""Roti Manis Choco Bakery""",0.6389782428741455
7001,"""Roti Manis Choco Bakery""",6711,"""Cuko Manis""",0.6389782428741455
7283,""" Cake Rempah Kenari \""Smakelijk\""""",776,"""mie ori """,0.6389751434326172
776,"""mie ori """,7283,""" Cake Rempah Kenari \""Smakelijk\""""",0.6389751434326172
2281,"""Roti Coklat Keju""",6521,"""Serbuk Instan Kunyit Asam “Lapaknya Bunda 3R” """,0.638972282409668
6521,"""Serbuk Instan Kunyit Asam “Lapaknya Bunda 3R” """,2281,"""Roti Coklat Keju""",0.638972282409668
1323,""" Chicken Teriage""",8159,"""Roti Tiramisu (Roti Mamaku)""",0.6389660239219666
8159,"""Roti Tiramisu (Roti Mamaku)""",1323,""" Chicken Teriage""",0.6389660239219666
5962,""" Original Cashew Nuts “MintaGo”""",6532,"""Serbuk Instan Ekstrak Wedang Rimpang “Lapaknya Bunda 3R” """,0.6389634609222412
6532,"""Serbuk Instan Ekstrak Wedang Rimpang “Lapaknya Bunda 3R” """,5962,""" Original Cashew Nuts “MintaGo”""",0.6389634609222412
1868,"""Kerupuk SAHILA mentah""",1606,"""Kue Almond Boyya""",0.6389604210853577
1606,"""Kue Almond Boyya""",1868,"""Kerupuk SAHILA mentah""",0.6389604210853577
5693,""" Brownies Strussel \""Mamawen Cake & Cookies\""""",5738,""" Puding Coklat Vanila \""Mamawen Cake & Cookies\""""",0.6389590501785278
5738,""" Puding Coklat Vanila \""Mamawen Cake & Cookies\""""",5693,""" Brownies Strussel \""Mamawen Cake & Cookies\""""",0.6389590501785278
3439,"""EMR KEJU MANIS""",3324,"""Fluffy Moza Chicken EIGHT FOUR MORE""",0.638958752155304
2347,""" Kue Kering Domino Pandan""",1544,"""Bolu Gulung Motif Semanggi Rasa Strawberry \""Bolu Giyo (Bolu Semanggi Suroboyo)\""""",0.638958215713501
1544,"""Bolu Gulung Motif Semanggi Rasa Strawberry \""Bolu Giyo (Bolu Semanggi Suroboyo)\""""",2347,""" Kue Kering Domino Pandan""",0.638958215713501
336,""" GOODEATS Patties Sapi""",5120,"""Jus Buah Sirsak""",0.6389551758766174
5120,"""Jus Buah Sirsak""",336,""" GOODEATS Patties Sapi""",0.6389551758766174
2396,"""Crispy Almond Coklat""",1797,"""Surf & Turf Burger""",0.6389527320861816
1797,"""Surf & Turf Burger""",2396,"""Crispy Almond Coklat""",0.6389527320861816
2396,"""Crispy Almond Coklat""",5533,"""Lumpia spesial""",0.6389480233192444
5533,"""Lumpia spesial""",2396,"""Crispy Almond Coklat""",0.6389480233192444
5506,""" Tiger Roll Choco""",5292,"""Siomay Lestari Kitchen""",0.6389466524124146
5292,"""Siomay Lestari Kitchen""",5506,""" Tiger Roll Choco""",0.6389466524124146
6397,"""Sambal Ikan Klotok """,6463,"""bubuk kopi""",0.6389435529708862
6463,"""bubuk kopi""",6397,"""Sambal Ikan Klotok """,0.6389435529708862
1529,"""Bolu Mini Coklat Kacang  ‘ASA AL-BAROKAH""",7217,"""Minuman Cosmos Tea""",0.6389423608779907
7217,"""Minuman Cosmos Tea""",1529,"""Bolu Mini Coklat Kacang  ‘ASA AL-BAROKAH""",0.6389423608779907
5428,""" Roti Bluder Coklat Kismis""",3100,"""Dimsum Kuah Ayam""",0.6389368176460266
3100,"""Dimsum Kuah Ayam""",5428,""" Roti Bluder Coklat Kismis""",0.6389368176460266
6030,"""Dessert Tiramisu Oreo \""Misubox Kitchen\""""",6285,"""Cappucino With Sugar KOFFIKU""",0.6389367580413818
6903,""" Cake Kenari “Resep Iboe”""",4641,"""Kerupuk Bawang Joged""",0.6389303207397461
4641,"""Kerupuk Bawang Joged""",6903,""" Cake Kenari “Resep Iboe”""",0.6389303207397461
7831,"""Minyak Goreng Kelapa \""Damai Super\""""",495,"""Rengginang Seaweed Original \""Aceh\""""",0.6389297842979431
495,"""Rengginang Seaweed Original \""Aceh\""""",7831,"""Minyak Goreng Kelapa \""Damai Super\""""",0.6389297842979431
4159,"""Kwacis Coklat""",8367,"""Vegetex CFI-YZ02""",0.6389268636703491
5160,""" Bolu Gulung Moka """,4935,"""Mie Sedaap Bakmi Sapi Saus Yakiniku Instant""",0.6389258503913879
4935,"""Mie Sedaap Bakmi Sapi Saus Yakiniku Instant""",5160,""" Bolu Gulung Moka """,0.6389258503913879
5544,""" KUNYIT BUBUK \""M88\""""",3937,"""Fruit Pie Crispy (GOSYEN)""",0.6389240026473999
3937,"""Fruit Pie Crispy (GOSYEN)""",5544,""" KUNYIT BUBUK \""M88\""""",0.6389240026473999
7675,"""KLAPETART""",6852,"""Maryam""",0.6389217376708984
6852,"""Maryam""",7675,"""KLAPETART""",0.6389217376708984
8477,"""Nastar""",4208,"""Wijen Warna \""Isi Weteng\""""",0.6389156579971313
4208,"""Wijen Warna \""Isi Weteng\""""",8477,"""Nastar""",0.6389156579971313
6119,"""Jus Buah Naga """,492,"""Keripik Kentang Telor Asin Pedas \""Risella\""""",0.6389124989509583
492,"""Keripik Kentang Telor Asin Pedas \""Risella\""""",6119,"""Jus Buah Naga """,0.6389124989509583
7291,"""KUNYIT ASAM BU SARINTEN""",4195,"""Stick Udang Ebi""",0.6389122009277344
4195,"""Stick Udang Ebi""",7291,"""KUNYIT ASAM BU SARINTEN""",0.6389122009277344
2884,"""Lemper \""Dapur Vie\""""",2504,"""NASI KUNING """,0.638910710811615
2504,"""NASI KUNING """,2884,"""Lemper \""Dapur Vie\""""",0.638910710811615
4895,"""Crepes """,3735,"""Soft Cookies""",0.6389099359512329
3735,"""Soft Cookies""",4895,"""Crepes """,0.6389099359512329
8187,"""Roti Keju Cokelat (Valore)""",7095,"""Sambal Klotok""",0.6389085054397583
7095,"""Sambal Klotok""",8187,"""Roti Keju Cokelat (Valore)""",0.6389085054397583
3856,"""Chiztikk Keju""",5250,"""Roti cokelat""",0.6389074325561523
5250,"""Roti cokelat""",3856,"""Chiztikk Keju""",0.6389074325561523
1805,"""Grilled Chicken Burger""",3330,"""CHIFFON""",0.6389068365097046
3518,""" Bakso Ikan ( Besar) ''FirstGradeGo''""",422,"""Roll Cake Strawberry""",0.6389029622077942
422,"""Roll Cake Strawberry""",3518,""" Bakso Ikan ( Besar) ''FirstGradeGo''""",0.6389029622077942
2837,""" Risoles Mayo""",7679,"""tempe kacang hijau""",0.6389026641845703
783,"""Kulit Dimsum warna kuning""",4477,"""Cap Cay Putih""",0.6388986110687256
1137,"""KORUDO ES STIK RASA PISANG (BANANA MONSTER)""",1191,"""Roti Maryam Kebab""",0.6388891339302063
1191,"""Roti Maryam Kebab""",1137,"""KORUDO ES STIK RASA PISANG (BANANA MONSTER)""",0.6388891339302063
4553,"""Teh Rasa Buah""",4737,""" Kivre-Kenji Wafer dengan Krim Keju """,0.6388878226280212
8289,"""Puff Chicken Barbeque (Valore)""",396,"""Tortilla Iffood's Gandum""",0.6388875246047974
396,"""Tortilla Iffood's Gandum""",8289,"""Puff Chicken Barbeque (Valore)""",0.6388875246047974
433,"""Burger Sapi \""Ngetop\""""",923,"""Campina - Nastar (Es Krim Nastar Keju)""",0.6388851404190063
923,"""Campina - Nastar (Es Krim Nastar Keju)""",433,"""Burger Sapi \""Ngetop\""""",0.6388851404190063
876,"""Roll Spiku Vanilla Surabaya Anita Cake """,4969,"""SANDC 25W""",0.6388843059539795
4969,"""SANDC 25W""",876,"""Roll Spiku Vanilla Surabaya Anita Cake """,0.6388843059539795
6456,""" Roti Manis Isi Mocca \""Nur Jannah Bakery\""""",8297,"""Puff Sheet (Valore)""",0.6388838291168213
8297,"""Puff Sheet (Valore)""",6456,""" Roti Manis Isi Mocca \""Nur Jannah Bakery\""""",0.6388838291168213
329,""" GOODEATS Bakso Sapi""",2600,"""Brownies""",0.6388795375823975
2600,"""Brownies""",329,""" GOODEATS Bakso Sapi""",0.6388795375823975
4791,""" Kivre Biskuit Stik Rasa Susu (Happy Stix) """,7221,"""Kunyit Asem""",0.6388788223266602
7221,"""Kunyit Asem""",4791,""" Kivre Biskuit Stik Rasa Susu (Happy Stix) """,0.6388788223266602
2871,""" Soto Betawi""",5670,"""Kukis Almond Oat Rasa Chunky Oat""",0.6388766765594482
5670,"""Kukis Almond Oat Rasa Chunky Oat""",2871,""" Soto Betawi""",0.6388766765594482
4691,""" Monde-Genji Biskuit Pai dengan Selai Rasa Lemon (Lemon Pie Biscuit) """,3994,"""Karage Tepan Set""",0.6388764381408691
3994,"""Karage Tepan Set""",4691,""" Monde-Genji Biskuit Pai dengan Selai Rasa Lemon (Lemon Pie Biscuit) """,0.6388764381408691
7696,""" RBD Palm Stearin (Stearin)""",7980,"""Salmon Butter Rice""",0.6388752460479736
7980,"""Salmon Butter Rice""",7696,""" RBD Palm Stearin (Stearin)""",0.6388752460479736
1950,"""Campina - Banana Split (Es Krim Rasa Pisang, Cokelat Dan Vanila Dengan Mochi Pisang) - Kemasan 350 ml, 700 ml""",1931,"""Campina - Concerto Midi Strawberry Choco Chunk (Es Krim Cone Rasa Stroberi dengan Potongan Cokelat)""",0.6388745307922363
1931,"""Campina - Concerto Midi Strawberry Choco Chunk (Es Krim Cone Rasa Stroberi dengan Potongan Cokelat)""",1950,"""Campina - Banana Split (Es Krim Rasa Pisang, Cokelat Dan Vanila Dengan Mochi Pisang) - Kemasan 350 ml, 700 ml""",0.6388745307922363
6731,"""Pia Casa Kacang Hijau""",8076,"""Urban Wagyu Mayjend Yono Soewoyo""",0.6388733983039856
8076,"""Urban Wagyu Mayjend Yono Soewoyo""",6731,"""Pia Casa Kacang Hijau""",0.6388733983039856
1647,""" Donat Keju""",856,"""BOLU GULUNG SURABAYA PANDAN KEJU""",0.638863742351532
856,"""BOLU GULUNG SURABAYA PANDAN KEJU""",1647,""" Donat Keju""",0.638863742351532
7447,"""Susu kurma""",8355,"""Vegetex CFI-G01""",0.638860285282135
8355,"""Vegetex CFI-G01""",7447,"""Susu kurma""",0.638860285282135
1625,"""Bread Day Castella Vanila""",7911,"""Minyak Goreng Kedelai Merek Damai Soya""",0.6388561725616455
7911,"""Minyak Goreng Kedelai Merek Damai Soya""",1625,"""Bread Day Castella Vanila""",0.6388561725616455
5307,"""Cheese""",1210,"""Glory Cake Mango Cake """,0.6388534307479858
1210,"""Glory Cake Mango Cake """,5307,"""Cheese""",0.6388534307479858
3698,"""Pempek Tenggiri SM varian Lenjer									""",5523,"""hoco Banana Powder """,0.6388530731201172
5523,"""hoco Banana Powder """,3698,"""Pempek Tenggiri SM varian Lenjer									""",0.6388530731201172
6972,""" Nasi Kuning Ayam""",1995,"""Gondopuro Olie Cap Gajah""",0.6388526558876038
1995,"""Gondopuro Olie Cap Gajah""",6972,""" Nasi Kuning Ayam""",0.6388526558876038
8502,"""Donat kentang""",4509,"""Sate Ayam""",0.638845682144165
4509,"""Sate Ayam""",8502,"""Donat kentang""",0.638845682144165
4798,""" Kivre Krekers dengan Krim Rasa Lemon (Fantasia Lemon Puff) """,5573,"""NASTAR""",0.6388386487960815
5573,"""NASTAR""",4798,""" Kivre Krekers dengan Krim Rasa Lemon (Fantasia Lemon Puff) """,0.6388386487960815
2885,"""Kue sus""",3106,"""Mie Lamian Polos """,0.638831377029419
3106,"""Mie Lamian Polos """,2885,"""Kue sus""",0.638831377029419
5751,""" Sagu Keju \""Mamawen Cake & Cookies\""""",3079,"""Siomay Beef \""Dimsum Mbledos\""""",0.6388258337974548
3079,"""Siomay Beef \""Dimsum Mbledos\""""",5751,""" Sagu Keju \""Mamawen Cake & Cookies\""""",0.6388258337974548
7707,"""Choco Stick Cookies""",7231,"""Kopi Bubuk “ Poeng Teh” Robusta Dampit""",0.6388222575187683
7231,"""Kopi Bubuk “ Poeng Teh” Robusta Dampit""",7707,"""Choco Stick Cookies""",0.6388222575187683
7691,""" Family""",635,"""Ekado “Macipi”""",0.638810932636261
635,"""Ekado “Macipi”""",7691,""" Family""",0.638810932636261
1369,""" Kinchaku""",1423,""" Watermelon Squash""",0.638806939125061
1423,""" Watermelon Squash""",1369,""" Kinchaku""",0.638806939125061
1430,""" Yakimeshi Ebi""",6236,"""Coconut Latte KOFFIKU""",0.6388040781021118
6236,"""Coconut Latte KOFFIKU""",1430,""" Yakimeshi Ebi""",0.6388040781021118
5615,""" Lapis Legit Spekulas""",6528,"""Roti Tawar""",0.6388026475906372
6528,"""Roti Tawar""",5615,""" Lapis Legit Spekulas""",0.6388026475906372
5639,""" Cupcake""",1559,"""Spikoe""",0.6387979984283447
1559,"""Spikoe""",5639,""" Cupcake""",0.6387979984283447
4518,"""Soto Daging""",7501,"""BUMBU MASAK MERAH/DALCA \""MAMA QTA\""""",0.6387969851493835
7249,""" kukis sinta""",4099,"""Black choco premium""",0.6387923359870911
4099,"""Black choco premium""",7249,""" kukis sinta""",0.6387923359870911
6929,"""Chicken baso sourdough """,7228,"""MILKY STRAWBERRY""",0.6387917995452881
7228,"""MILKY STRAWBERRY""",6929,"""Chicken baso sourdough """,0.6387917995452881
5573,"""NASTAR""",6571,"""Serbuk Instan Kunyit Sereh (Untuk Kolesterol) “Lapaknya Bunda 3R”""",0.6387917995452881
6571,"""Serbuk Instan Kunyit Sereh (Untuk Kolesterol) “Lapaknya Bunda 3R”""",5573,"""NASTAR""",0.6387917995452881
498,"""Keripik Singkong Ayam Bawang""",3981,"""US Beef Yakisoba""",0.6387820839881897
3981,"""US Beef Yakisoba""",498,"""Keripik Singkong Ayam Bawang""",0.6387820839881897
7698,""" Palm Kernel Oil""",7021,"""Baput bubuk""",0.6387808918952942
7021,"""Baput bubuk""",7698,""" Palm Kernel Oil""",0.6387808918952942
6951,"""Richwell Chocomalt Cookies""",5175,"""Sirup Jahe""",0.6387802958488464
5175,"""Sirup Jahe""",6951,"""Richwell Chocomalt Cookies""",0.6387802958488464
4672,"""Sambal Tongkol""",8527,"""Susu Sapi Segar Rasa Manis “DARFEN”""",0.6387800574302673
8527,"""Susu Sapi Segar Rasa Manis “DARFEN”""",4672,"""Sambal Tongkol""",0.6387800574302673
4866,"""Bolu""",7980,"""Salmon Butter Rice""",0.6387795805931091
1877,"""Suki Bakso Ikan""",6667,"""Susu Jelly Rasa Cokelat""",0.6387787461280823
6667,"""Susu Jelly Rasa Cokelat""",1877,"""Suki Bakso Ikan""",0.6387787461280823
2297,""" Roll Cake Moka""",7470,"""Es teller""",0.6387773752212524
7470,"""Es teller""",2297,""" Roll Cake Moka""",0.6387773752212524
5730,""" Pie Susu \""Mamawen Cake & Cookies\""""",8006,"""Cheesy Wagyu Quesadilla""",0.638776957988739
8006,"""Cheesy Wagyu Quesadilla""",5730,""" Pie Susu \""Mamawen Cake & Cookies\""""",0.638776957988739
1737,"""Bumbu Sayur Asem""",2787,"""kue putu ayu""",0.6387711763381958
2787,"""kue putu ayu""",1737,"""Bumbu Sayur Asem""",0.6387711763381958
1676,"""Donat Coklat Merk Bu Hartatik""",5799,"""Sinom Dinni Food & Drink""",0.6387682557106018
5799,"""Sinom Dinni Food & Drink""",1676,"""Donat Coklat Merk Bu Hartatik""",0.6387682557106018
3172,""" Keripik Kulit Ikan Original \""Cakzin\""""",6985,"""MONT CARTENZ COLA""",0.6387665271759033
6985,"""MONT CARTENZ COLA""",3172,""" Keripik Kulit Ikan Original \""Cakzin\""""",0.6387665271759033
5939,"""BK Latte""",1705,"""Gedang Sroboyo Chocochip""",0.6387649774551392
1705,"""Gedang Sroboyo Chocochip""",5939,"""BK Latte""",0.6387649774551392
7384,""" Joika Soesmaker""",6730,"""MiCa Coklat""",0.6387617588043213
6730,"""MiCa Coklat""",7384,""" Joika Soesmaker""",0.6387617588043213
2861,"""tahu isi""",3761,"""Carrot Cake""",0.6387605667114258
8088,"""Mac & Cheese""",220,"""Singkong Keju – Ndeso """,0.6387580037117004
220,"""Singkong Keju – Ndeso """,8088,"""Mac & Cheese""",0.6387580037117004
3437,"""EMR AYAM PANGGANG""",7276,"""Pia isi durian \""GADIS BALI\"" """,0.6387544870376587
7276,"""Pia isi durian \""GADIS BALI\"" """,3437,"""EMR AYAM PANGGANG""",0.6387544870376587
1366,""" Kids Bento A (Chicken Karaage)""",4910,"""Jinten""",0.6387516260147095
4910,"""Jinten""",1366,""" Kids Bento A (Chicken Karaage)""",0.6387516260147095
1075,""" Sosis Solo \""Azello\""""",4009,"""Ultimate Ramen""",0.6387505531311035
4009,"""Ultimate Ramen""",1075,""" Sosis Solo \""Azello\""""",0.6387505531311035
7033,"""Safira Berkah Karipap Curry India""",2666,"""Nutella Choco""",0.6387504935264587
1300,""" Beef Cheesy Ball""",1879,"""Okonomiyaki""",0.6387497186660767
1879,"""Okonomiyaki""",1300,""" Beef Cheesy Ball""",0.6387497186660767
7542,"""BUMBU MASAK RENDANG AYAM \""MAMA QTA\""""",7261,"""Sinom \""Rosme\""""",0.6387495994567871
7261,"""Sinom \""Rosme\""""",7542,"""BUMBU MASAK RENDANG AYAM \""MAMA QTA\""""",0.6387495994567871
139,"""Asam Jawa Cap Kapal Layar""",8471,"""Yeye Popcorn Rasa Milky""",0.6387450098991394
8471,"""Yeye Popcorn Rasa Milky""",139,"""Asam Jawa Cap Kapal Layar""",0.6387450098991394
8222,"""Kue Cake Keju (Valore)""",2703,"""Nastar""",0.6387434005737305
2703,"""Nastar""",8222,"""Kue Cake Keju (Valore)""",0.6387434005737305
6148,"""BERAS KENCUR""",7497,"""BUMBU MASAK BUBUR GANDUM \""MAMA QTA\""""",0.638741672039032
4500,"""Air Mineral""",4631,"""Pisang Coklat Lumer""",0.6387413144111633
4631,"""Pisang Coklat Lumer""",4500,"""Air Mineral""",0.6387413144111633
4119,""" Palm Sugar Chocolate “Ika Cookies”""",6916,"""Saos Kacang BBQ""",0.6387401223182678
6916,"""Saos Kacang BBQ""",4119,""" Palm Sugar Chocolate “Ika Cookies”""",0.6387401223182678
838,"""KORUDO ES STIK RASA MILK BISCUIT (ROM KOEKIE)""",7870,"""Roti Manis Cokelat Keju""",0.6387380957603455
7870,"""Roti Manis Cokelat Keju""",838,"""KORUDO ES STIK RASA MILK BISCUIT (ROM KOEKIE)""",0.6387380957603455
8326,""" Pastel Rogut “Varaya 27”""",295,"""ACAR MANGGA / ACAR INDIA \""TAJ MAHAL\""""",0.6387374997138977
295,"""ACAR MANGGA / ACAR INDIA \""TAJ MAHAL\""""",8326,""" Pastel Rogut “Varaya 27”""",0.6387374997138977
6012,"""Ayam Isi (Gevuldekip) Keju+Sosis""",3795,"""Rengginang Bawang""",0.6387320160865784
3795,"""Rengginang Bawang""",6012,"""Ayam Isi (Gevuldekip) Keju+Sosis""",0.6387320160865784
6262,""" Kayumanis Bubuk""",8520,"""Mamaco Crystal""",0.6387315988540649
1428,""" Yakimeshi Chicken Karaage""",709,"""Wingtip""",0.638723611831665
2085,""" Sup Kimlo""",3797,"""Keripik Tempe""",0.6387228965759277
3797,"""Keripik Tempe""",2085,""" Sup Kimlo""",0.6387228965759277
719,"""Marinasi Kepruk""",3736,"""Premix Tengiri""",0.6387215256690979
3736,"""Premix Tengiri""",719,"""Marinasi Kepruk""",0.6387215256690979
5755,""" Sus Siram Coklat \""Mamawen Cake & Cookies\""""",2503,"""AYAM REMPAH """,0.6387212872505188
2503,"""AYAM REMPAH """,5755,""" Sus Siram Coklat \""Mamawen Cake & Cookies\""""",0.6387212872505188
7278,"""Pia isi coklat \""SLENTAK\""""",4862,"""RISOLES""",0.6387179493904114
4862,"""RISOLES""",7278,"""Pia isi coklat \""SLENTAK\""""",0.6387179493904114
8462,"""Roti goreng isi""",7116,"""Sambel Terasi""",0.6387161016464233
1943,"""Campina - Royal Choco Brownies (Es Krim Cokelat Dengan Potongan Kue Brownies Dan Saus Cokelat)""",6347,"""Almond Latte With Sugar KOFFIKU""",0.6387050151824951
2334,""" Kue Kering Nastar Durian""",2106,"""Sambal Goreng kentang""",0.6387003660202026
5854,"""Kue Bolu Kering Mekar Jaya""",5276,"""Lespezie Cumin Powder""",0.6387003660202026
5276,"""Lespezie Cumin Powder""",5854,"""Kue Bolu Kering Mekar Jaya""",0.6387003660202026
2106,"""Sambal Goreng kentang""",2334,""" Kue Kering Nastar Durian""",0.6387003660202026
7797,"""  Kebab Frozen Original SOHIB""",6736,"""Pie Casa Strawberry""",0.6386994123458862
6736,"""Pie Casa Strawberry""",7797,"""  Kebab Frozen Original SOHIB""",0.6386994123458862
1337,""" Ebi Mayo""",7630,"""Susu Kacang Kedelai""",0.6386984586715698
7630,"""Susu Kacang Kedelai""",1337,""" Ebi Mayo""",0.6386984586715698
8096,"""Hot Espresso Macchiato""",6586,"""TAPE KETAN""",0.6386944651603699
6586,"""TAPE KETAN""",8096,"""Hot Espresso Macchiato""",0.6386944651603699
3638,""" Sosis Ikan Stik ''FirstGradeGo''""",6648,"""Sagu Keju Pawon Mak'E""",0.6386902332305908
6648,"""Sagu Keju Pawon Mak'E""",3638,""" Sosis Ikan Stik ''FirstGradeGo''""",0.6386902332305908
5449,""" Roti Manis Moka""",7085,"""SAMBAL MADURA IKAN TERI""",0.638688862323761
7085,"""SAMBAL MADURA IKAN TERI""",5449,""" Roti Manis Moka""",0.638688862323761
655,"""Abon Sapi Cap Unta""",7446,"""Minuman Bunga Telang""",0.6386882066726685
7446,"""Minuman Bunga Telang""",655,"""Abon Sapi Cap Unta""",0.6386882066726685
2696,""" Lemper""",2188,"""Hati/Ampela Ayam Goreng""",0.6386865377426147
2188,"""Hati/Ampela Ayam Goreng""",2696,""" Lemper""",0.6386865377426147
5489,""" Spikoe Lapis Legit Original""",457,"""Siomay Ayam dan Sar\""808\""""",0.6386834383010864
457,"""Siomay Ayam dan Sar\""808\""""",5489,""" Spikoe Lapis Legit Original""",0.6386834383010864
7001,"""Roti Manis Choco Bakery""",186,"""SALAD BUAH""",0.6386823654174805
186,"""SALAD BUAH""",7001,"""Roti Manis Choco Bakery""",0.6386823654174805
2502,"""BUNCIS GORENG CRISPY """,1997,"""Minyak Adas Cap Gajah""",0.638681173324585
1997,"""Minyak Adas Cap Gajah""",2502,"""BUNCIS GORENG CRISPY """,0.638681173324585
2731,"""BUMBU RUJAK MANIS""",3014,"""Cruncheese Keju Original “De Nona”""",0.6386808156967163
2725,""" Nasi Madura""",1157,"""ES DAWET STRAWBERRY RENGGANIS""",0.6386804580688477
1157,"""ES DAWET STRAWBERRY RENGGANIS""",2725,""" Nasi Madura""",0.6386804580688477
3040,""" Ikan Gurami Beku""",203,"""Asinan Buah""",0.6386802196502686
203,"""Asinan Buah""",3040,""" Ikan Gurami Beku""",0.6386802196502686
6472,"""Kopi Susu Permen Karet""",5213,"""Mi Sayur Bit Bebas Gluten \""Ladang Lima\""""",0.6386797428131104
5213,"""Mi Sayur Bit Bebas Gluten \""Ladang Lima\""""",6472,"""Kopi Susu Permen Karet""",0.6386797428131104
432,"""Bolu Kukus Tiramisu""",880,"""Spiku 2 Lapis Mocca Lover Surabaya Anita Cake """,0.6386779546737671
880,"""Spiku 2 Lapis Mocca Lover Surabaya Anita Cake """,432,"""Bolu Kukus Tiramisu""",0.6386779546737671
7802,"""  Kebab Frozen Choco Caramel PAHLAWAN""",6241,"""Klepon""",0.6386763453483582
6241,"""Klepon""",7802,"""  Kebab Frozen Choco Caramel PAHLAWAN""",0.6386763453483582
814,"""Cake Vanila""",1282,"""Sambal Tuna Asap Pedas""",0.6386731863021851
1282,"""Sambal Tuna Asap Pedas""",814,"""Cake Vanila""",0.6386731863021851
6276,""" Jahe Bubuk""",6529,"""Maryam Ori""",0.638669490814209
6529,"""Maryam Ori""",6276,""" Jahe Bubuk""",0.638669490814209
2372,"""Cookies Kingdom Kue Kering Sagu Cokelat""",4019,"""Risoles Mayo""",0.6386687755584717
4019,"""Risoles Mayo""",2372,"""Cookies Kingdom Kue Kering Sagu Cokelat""",0.6386687755584717
5482,""" Spikoe Bronis Original""",6728,"""Sari Kacang Ijo MeSem Healthy Drink""",0.6386666297912598
6728,"""Sari Kacang Ijo MeSem Healthy Drink""",5482,""" Spikoe Bronis Original""",0.6386666297912598
2370,"""Cookies Kingdom Kue Kering Sagu Keju""",2648,"""NASTAR DEWI""",0.6386638879776001
